-0.005586298191929462,0.00147877806755492,0.011233762639272227,0.012632930582321124,-1.0057665147334094,-2.998086140713847,1.0112337626392724
-0.03447105436813502,-0.02698647087782957,0.011351401801997008,0.045225850158523775,-1.0062834646287229,-2.998551571765826,1.0113514018019965
-0.06275445894742548,-0.05650605147739807,0.011597291302893331,0.08523821406455344,-1.0063715873177086,-2.9996548237484,1.011597291302893
-0.09133615189130828,-0.08571865207289608,0.012119041696464161,0.12584455144004839,-1.00651331713856,-3.0010418084774093,1.0121190416964638
-0.11865831774521951,-0.11575763351614388,0.012244195916347844,0.1662213777497385,-1.0055729607175403,-3.0028267939521633,1.0122441959163477
-0.14444309086496077,-0.1455238743953955,0.012303425593868433,0.20540783529119333,-1.0031737453297531,-3.0041494415765517,1.0123034255938683
-0.1695877234706179,-0.1733747351224415,0.012387469146410646,0.24284201473916492,-0.9999852046701514,-3.003916872914146,1.0123874691464103
-0.19304310626010424,-0.19932518368518215,0.012154385471207063,0.2777479051439708,-0.9950806975476535,-3.001848391778297,1.0121543854712065
-0.21374165937196132,-0.22335353678767822,0.012341097901673925,0.30939392696700263,-0.98769365155194,-2.9971956186021607,1.0123410979016734
-0.2319520092811328,-0.24600554469396219,0.012368125972624933,0.3383392279500006,-0.9779648864726965,-2.9908128562826914,1.0123681259726247
-0.24788346383638782,-0.26545373199196165,0.012297904657570746,0.3634049173180692,-0.9656518408882263,-2.9819635383289853,1.0122979046575706
-0.2624334555871183,-0.2796637485199698,0.011827174042016164,0.38369651144290723,-0.951364565551147,-2.96930711561073,1.0118271740420162
-0.2761482795878456,-0.2902546678344593,0.0106394684354425,0.4007728069712415,-0.9359733542050811,-2.953680459655157,1.0106394684354425
-0.2860755383764707,-0.2981111337219482,0.00935843674341208,0.41327598774263824,-0.9174003298513733,-2.933856935085128,1.0093584367434119
-0.29227015292185743,-0.30701313103209893,0.00790226524841875,0.42395913802058216,-0.8965379757641835,-2.9115944724724407,1.0079022652484184
-0.2969032213262277,-0.31739859572942786,0.0065428988766998986,0.4346679202915882,-0.8752206221646067,-2.8881440373713287,1.0065428988766996
-0.29855838584462324,-0.32252121596431715,0.005438681618468499,0.43953000325688313,-0.850212601346958,-2.8611515207092078,1.0054386816184682
-0.30110427095401626,-0.318516543335853,0.0046873829782585474,0.43833610611556384,-0.8231695786359426,-2.8320950300830248,1.0046873829782583
-0.308165049202325,-0.30335460176550644,0.003825006044509749,0.4324399873201146,-0.7962064831012222,-2.8025882254926655,1.0038250060445095
-0.31688996088473487,-0.27373180000986075,0.0028688451359309974,0.4187559861286536,-0.7665675472178812,-2.769098184279824,1.0028688451359309
-0.32729906117056745,-0.23654360958910958,0.0016978081615780516,0.4038321894464747,-0.7359469206478967,-2.734478756333268,1.001697808161578
-0.2982584967927178,-0.20350137319524242,0.0006245464471482665,0.3610697022178206,-0.706906356270047,-2.701436519939401,1.0006245464471482
-0.34803583584578013,-0.1643902406399116,-0.0005890769884362435,0.38490705535520797,-0.6751274124160918,-2.666248150542801,0.9994109230115634
-0.3553571336713737,-0.13192529452865642,-0.0006397449463628746,0.3790559128429521,-0.6431302407537067,-2.6322206261884666,0.9993602550536365
-0.3642824557039268,-0.1024644499927807,0.00021787067313139286,0.3784187079329412,-0.6126347042792597,-2.6014443923397157,1.0002178706731304
-0.3720956856823243,-0.07126550039597435,0.001471776911642242,0.3788616330236744,-0.5803447963272081,-2.570577221658692,1.0014717769116412
-0.37982543395098434,-0.041840492878527424,0.0028046817531658386,0.38213329266122337,-0.5476150462341501,-2.5423443231362297,1.002804681753165
-0.3889660041009439,-0.018244027383700345,0.0049306811872417144,0.38942484319622306,-0.5166513925164768,-2.5190822585628045,1.0049306811872412
-0.39518782733060126,0.0018806980709182852,0.006856071296366784,0.39525176990006755,-0.48329422043715053,-2.4980239194812084,1.0068560712963661
-0.4009829754308984,0.018468161311031128,0.008417346978002893,0.4014962905155847,-0.4493542249875347,-2.48087981787633,1.0084173469780018
-0.40904350022507385,0.031155870978967215,0.009019282128556294,0.4103274556046092,-0.41721079525707316,-2.4687672793148443,1.0090192821285549
-0.41465994757454117,0.04013462444409166,0.00910531461531483,0.4166972125609114,-0.3826146325168479,-2.460384593138011,1.0091053146153135
-0.418598024477049,0.043754506425699,0.00849138091281687,0.4209642104484076,-0.34677710101307746,-2.456305763694597,1.008491380912816
-0.3837980202066205,0.04408949131793172,0.007385240907214152,0.3863927345880782,-0.31197709674264895,-2.455970778802364,1.0073852409072133
-0.3857092249547893,0.0405920808495277,0.005824639438056778,0.3878830360656447,-0.27417045342210267,-2.458869795124887,1.005824639438056
-0.42702496669517254,0.03531558438632798,0.004421290325254068,0.42850561313674906,-0.23513563263081258,-2.4651581850564757,1.0044212903252518
-0.42884835875259275,0.026548890708718353,0.0032902326327940434,0.4296819568395139,-0.19728148595447656,-2.4732291720514685,1.003290232632792
-0.42742091980161256,0.01726746009551583,0.0027024474078776173,0.42777810963652535,-0.15585119101976416,-2.482600293989375,1.0027024474078758
-0.42571361072388614,0.007446456108631594,0.0030462315433122944,0.4257896283269024,-0.11401073949850428,-2.4928255229376797,1.0030462315433097
-0.4257981903255028,-0.0027625086294338352,0.0038826860283883713,0.42582485318402435,-0.07438543665694941,-2.5024168319033175,1.0038826860283843
